case_id,case_ordinal,method_ordinal,method_mutation_ordinal,method_id,authenticated,mutation_id,target_component,mutation_class,parser_level,expected_outcome,expected_accepted,expected_plaintext_changed,failure_stage,expected_exception_class,expected_parser_code,base_input_sha256,donor_input_sha256,context_sha256,original_object_sha256,mutated_object_sha256,original_object_bytes,mutated_object_bytes,byte_difference_count,nonce_bytes,public_payload_bytes,protected_payload_bytes,tag_bytes,byte_distinct
AM125_B17_tip_r0_emulation_one_byte_truncation,125,17,8,B17_tip_r0_emulation,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,e46db37ce5f902498d30b2acf829f3a0c11094e1b83e8d9d4c26dd17f1edd3fb,4747,4746,1,12,0,3072,32,true
AM126_B18_external_quaternion_feistel_nonce_bit_flip,126,18,1,B18_external_quaternion_feistel,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,64d444c75d86f9a414b89193a041ac45bb7168bc6e2e99f5c1d7cd24df14b7b8,1160,1160,1,12,0,768,0,true
AM127_B18_external_quaternion_feistel_protected_payload_bit_flip,127,18,2,B18_external_quaternion_feistel,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,0d17423d5fd2a0064f35ca40c3e235200d7eab6dc47c4e66d506ed13708c0e52,1160,1160,1,12,0,768,0,true
AM128_B18_external_quaternion_feistel_descriptor_mutation,128,18,3,B18_external_quaternion_feistel,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,55761f62d00e56af452d9c5cd4e872352c6c751f96e3538db62f5e2cf6a01d40,1160,1164,1094,12,0,768,0,true
AM129_B18_external_quaternion_feistel_metadata_mutation,129,18,4,B18_external_quaternion_feistel,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,c4982d0fcfbec0c74e158532c07d7bc7ab0e4cd5d7b6b5378861d726cee4bf21,1160,1160,1,12,0,768,0,true
AM130_B18_external_quaternion_feistel_protected_payload_splice,130,18,5,B18_external_quaternion_feistel,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,53c205212eb7dfb39b9a2b85dda9df4288235eb6001954eeefccaa0b0f428bf8,1160,1160,764,12,0,768,0,true
AM131_B18_external_quaternion_feistel_trailing_byte_append,131,18,6,B18_external_quaternion_feistel,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,4f2841581369a0dc913b3d0f92344e427c4d8b14aeab60a04adafb02fd7cfcb6,1160,1161,1,12,0,768,0,true
AM132_B18_external_quaternion_feistel_one_byte_truncation,132,18,7,B18_external_quaternion_feistel,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,dae3b1e73d181c25cc72cff4d8fb3ae942a16e8bdfcb1b04e035ef47c67e13e9,cf5894460a2e8cbc92db6cb88de1de745066523753babb8e6c322db012ba2dbb,fa4973336e1b98ad704af3a41e5864486012aeef748d6c4329ee39af7335eb8f,1160,1159,1,12,0,768,0,true
AM133_B19_external_chaos_pd_nonce_bit_flip,133,19,1,B19_external_chaos_pd,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,f420ed61fbae4a026c4adbeb7249069e6ccdc08f2fb736eda0a4e3c464806f19,1142,1142,1,12,0,768,0,true
AM134_B19_external_chaos_pd_protected_payload_bit_flip,134,19,2,B19_external_chaos_pd,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,e858363c49dceaa1f8e3b7c4b81b8acd237d0028874f46fd7d12be1afd016d01,1142,1142,1,12,0,768,0,true
AM135_B19_external_chaos_pd_descriptor_mutation,135,19,3,B19_external_chaos_pd,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,0676506f28f2f1a7b918b4b46881cb31f1611b20fd490a9f3ad64ea8bb6cd6e6,1142,1146,1061,12,0,768,0,true
AM136_B19_external_chaos_pd_metadata_mutation,136,19,4,B19_external_chaos_pd,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,ff355e57318995e51a785bff25cec1c0da60e18a95ee5a70a6c54f237dcabc4e,1142,1142,1,12,0,768,0,true
AM137_B19_external_chaos_pd_protected_payload_splice,137,19,5,B19_external_chaos_pd,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,6ccddf1a8875e390ce162b26392ee44d7c1da86e64579c825b7ccc50a70fe4e8,1142,1142,768,12,0,768,0,true
AM138_B19_external_chaos_pd_trailing_byte_append,138,19,6,B19_external_chaos_pd,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,ae2baeaf09b54aca50ab72ed81420d81c9d91183c20bd2a59e2ee837918c6384,1142,1143,1,12,0,768,0,true
AM139_B19_external_chaos_pd_one_byte_truncation,139,19,7,B19_external_chaos_pd,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1d12bcb198108eb153f5eb5f0cf88e558a84122c68b6ceb474bb57e8ba922e43,9b468c47a2a1c0bb1579428617f64fb27d6dbe3739df5c11b228fb224a2364f3,4b383a8c98918c8c74945d88bef3e4a8e880127b2e3aa1d623a86de1c741e4c9,1142,1141,1,12,0,768,0,true
AM140_B20_full_aead_explicit_preview_nonce_bit_flip,140,20,1,B20_full_aead_explicit_preview,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,950a853726957da75f61d4036f13d76812ddfc60fbe44b3aa7dfa13bdbd0b47f,1964,1964,1,12,755,768,16,true
AM141_B20_full_aead_explicit_preview_public_payload_bit_flip,141,20,2,B20_full_aead_explicit_preview,true,public_payload_bit_flip,public_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,70881557e74da5077164ce873a1557d358ad74e1b1febdac8ea18c24a32c57cf,1964,1964,1,12,755,768,16,true
AM142_B20_full_aead_explicit_preview_protected_payload_bit_flip,142,20,3,B20_full_aead_explicit_preview,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,172f03030bfc14a63b578aa8598a3bc6490f54ad34d8354fc2bcf6e1acb57592,1964,1964,1,12,755,768,16,true
AM143_B20_full_aead_explicit_preview_tag_bit_flip,143,20,4,B20_full_aead_explicit_preview,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,4d3a8b995c8ef8bf7918cb51d16ff5a032a18e5be51b99aa284dc792caf39f5f,1964,1964,1,12,755,768,16,true
AM144_B20_full_aead_explicit_preview_descriptor_mutation,144,20,5,B20_full_aead_explicit_preview,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,e6c58e1f2dece8048ac9b83e715b0b265dcabfdbc500e9fe289f814914776998,1964,1968,1873,12,755,768,16,true
AM145_B20_full_aead_explicit_preview_metadata_mutation,145,20,6,B20_full_aead_explicit_preview,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,6a62af8dbd5da7cbd8fbb896f8009fa886312ab42fcbc45a0e4f3838d41af46c,1964,1964,1,12,755,768,16,true
AM146_B20_full_aead_explicit_preview_protected_payload_splice,146,20,7,B20_full_aead_explicit_preview,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,b62b141426308e4f4b6260c3e29df2e902aeaccbaf293922bb6304fdbb2cc021,1964,1964,767,12,755,768,16,true
AM147_B20_full_aead_explicit_preview_trailing_byte_append,147,20,8,B20_full_aead_explicit_preview,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,14bc06759f533ce7d0cedfd9702f8b294333b6e8d1ea32c784f16c8e1d30ec58,1964,1965,1,12,755,768,16,true
AM148_B20_full_aead_explicit_preview_one_byte_truncation,148,20,9,B20_full_aead_explicit_preview,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,8d8f206484722aa654079d18277201329eaa98fa1e01e5e889432910c6dccd92,8de385a06f41744764a94862768c6ca46f8186d3a0674a0bb0ceb11a3192844a,b55abdf08bbb5aa17d5b550cde4701cdd51c953382b68354a7e6fdced7c84cfe,1964,1963,1,12,755,768,16,true
AM149_B21_public_fresh_pad_nonce_bit_flip,149,21,1,B21_public_fresh_pad,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,804425d0419eca7d30fd9db27fd6393cfb957b14ad09a6ee9dad61222cf5ac8f,1982,1982,1,12,768,768,0,true
AM150_B21_public_fresh_pad_public_payload_bit_flip,150,21,2,B21_public_fresh_pad,false,public_payload_bit_flip,public_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,8ea59bf3eab0711003992e61f80fff75d2dfcaa94fa83f68db2848fbc66881da,1982,1982,1,12,768,768,0,true
AM151_B21_public_fresh_pad_protected_payload_bit_flip,151,21,3,B21_public_fresh_pad,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,f4df368d87a80f6aa606503c11a9ef4bcf41faaae1fd77486d2c7cf516394b36,1982,1982,1,12,768,768,0,true
AM152_B21_public_fresh_pad_descriptor_mutation,152,21,4,B21_public_fresh_pad,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,67a94997fc64df0b9cde7ad0d8bd7a613a5f2feed4ea5744d96e252ff304eecd,1982,1986,1914,12,768,768,0,true
AM153_B21_public_fresh_pad_metadata_mutation,153,21,5,B21_public_fresh_pad,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,c9d0dd2db4397522870f7c86544c08f3341dc03a847dec888354759d2d23ffb2,1982,1982,1,12,768,768,0,true
AM154_B21_public_fresh_pad_protected_payload_splice,154,21,6,B21_public_fresh_pad,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,aa02aeb383466e535c7be1d707a1b06ec0206284a89e791a51710b27900d88e8,1982,1982,765,12,768,768,0,true
AM155_B21_public_fresh_pad_trailing_byte_append,155,21,7,B21_public_fresh_pad,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,e44666dba33ae815b059a830649a102d83616b765cf238d78330995e11b0e3a0,1982,1983,1,12,768,768,0,true
AM156_B21_public_fresh_pad_one_byte_truncation,156,21,8,B21_public_fresh_pad,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,9316df32d6ca2f34d08aaa507c20add8452de173e622397ad08afedcbb4c4146,d18f7b9009be2239b1d7a09e89ae95745b91aed2594abf876ab1344d62a1feff,05319a6dae60052e6ff8ca98aef4d49d0572fe661007179a0c2567cf412699a9,1982,1981,1,12,768,768,0,true
AM157_B22_public_wideblock_prp_nonce_bit_flip,157,22,1,B22_public_wideblock_prp,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,0d6f11836cf4f707df76d19287b75c6d41997302462898c11e4527ff38807817,1309,1309,1,12,32,768,0,true
AM158_B22_public_wideblock_prp_public_payload_bit_flip,158,22,2,B22_public_wideblock_prp,false,public_payload_bit_flip,public_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,5a395d794c70f9e0edc7d841b8b7d201ec5b7bbc2cc1df807aa6988a2a042bdc,1309,1309,1,12,32,768,0,true
AM159_B22_public_wideblock_prp_protected_payload_bit_flip,159,22,3,B22_public_wideblock_prp,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,3e23e46f04ca45a1777541a1fe3a83aaac72098453c9f6a0869f6783dcfb129a,1309,1309,1,12,32,768,0,true
AM160_B22_public_wideblock_prp_descriptor_mutation,160,22,4,B22_public_wideblock_prp,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,b92b1bd2e87f15ec748f5eedf1001ac36700e1ae6181fb3ed0f8fa4090185643,1309,1313,1225,12,32,768,0,true
AM161_B22_public_wideblock_prp_metadata_mutation,161,22,5,B22_public_wideblock_prp,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,0c98b34faeeb1239fe6f765fac2b86c31384e1d777d1c0831e31be30ad3ed5bc,1309,1309,1,12,32,768,0,true
AM162_B22_public_wideblock_prp_protected_payload_splice,162,22,6,B22_public_wideblock_prp,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,9661555ed084d25e72a5a68728c7017d3633a0c796d05ac0554017b8cca31283,1309,1309,768,12,32,768,0,true
AM163_B22_public_wideblock_prp_trailing_byte_append,163,22,7,B22_public_wideblock_prp,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,333f90fc36398bea8bae63e3a8bc36a8fca9a66ce744d72e22153621af0b209d,1309,1310,1,12,32,768,0,true
AM164_B22_public_wideblock_prp_one_byte_truncation,164,22,8,B22_public_wideblock_prp,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,2c49541e7354b77a2451257f38d37466bcd07bf510b1d91103d89554ce4cbc11,ce395cf24d791c975980dc5625ae66e0eb77291e3ef4f688bf55ccace9f9ce6d,3c52c192454aa5624c99a4f1fbddfa442d9c06711338633d3f32de9ddc57fd0b,1309,1308,1,12,32,768,0,true
AM165_B23_secure_fixed_header_nonce_bit_flip,165,23,1,B23_secure_fixed_header,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,e8ede59fe9d316a9cfee6701bf7ab207f03d583bdb8b22dd8ace1109f19dcb83,1239,1239,1,12,0,800,16,true
